Ecofriendly-and-nontoxic-thin-film-solar-cell-employing-spray-pyrolysed-pCZTS-and-nSnSCua-novel-approach_2018_Springer-New-York-LLC-barbarabbertramgskcom.pdf,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Sputtering
Effect-of-Annealing-Temperature-on-Morphology-and-Optoelectronics-Properties-of-SpinCoated-CZTS-Thin-Films_2021_Springer.pdf,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Sputtering
Effect-of-annealing-under-different-atmospheres-of-CZTS-thin-films-as-absorber-layer-for-solar-cell-application_2020_Springer-Nature.pdf,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Sputtering
Effect-of-copper-concentration-on-physical-properties-of-CZTS-thin-films-deposited-by-dipcoating-technique_2019_Springer-Verlag-servicespringerde.pdf,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Sputtering
Effect-of-CZTSCCZTS-Stacked-Structures-Prepared-through-SplitCycle-on-the-Performance-of-Flexible-Solar-Cells_2022_American-Chemical-Society.pdf,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Sputtering
Effect-of-film-thickness-on-structural-morphological-and-optical-properties-of-Cu2ZnSnS4-thin-films-prepared-by-solgel-spin-coating_2019_Springer-Verlag.pdf,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Sputtering
Effect-of-growth-temperature-on-the-physical-properties-of-kesterite-Cu2ZnSnS4-CZTS-thin-films_2025_Discover.pdf,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Sputtering
Effect-of-predeposition-annealing-on-physical-properties-of-CZTSSe-thin-films-deposed-by-RFsputtering-based-on-nanoparticles-synthesized-by-solvothermal-technique_2022_Springer.pdf,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Sputtering
Effect-of-preheating-and-annealing-temperature-on-the-microstructure-and-optoelectronic-properties-of-CZTS-films-prepared-by-solgel-method_2023_Springer-Verlag.pdf,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Sputtering
Effect-of-salt-source-on-the-properties-of-CZTS-thin-films-prepared-via-spray-pyrolysis_2025_Springer.pdf,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Sputtering
Effect-of-selenium-partial-pressure-on-the-performance-of-Cu2ZnSnS-Se4-solar-cells_2020_Springer.pdf,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Sputtering
Effect-of-Sn-content-in-a-CuSnZn-metal-precursor-on-formation-of-MoSe2-film-during-selenization-in-SeSnSe-vapor_2016_MDPI-AG-Postfach-Basel-CH4005.pdf,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Sputtering
Effect-of-sodium-chloride-NaCl-as-crystallization-catalyst-on-Cu2ZnSnS4-CZTS-films-deposited-by-wetsolution-coating-method_2014_Taylor-and-Francis-Inc-325-Chestnut-St-Suite-800-Philadelphia-PA-19106.pdf,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
Effect-of-solidH2S-gas-reactions-on-CZTSSe-thin-film-growth-and-photovoltaic-properties-of-a-1262-efficiency-device_2019_Royal-Society-of-Chemistry.pdf,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Sputtering
Effect-of-solution-concentration-on-the-properties-of-Cu2ZnSnS4-nanocrystalline-thin-films-prepared-by-microwave-irradiation_2017_Springer-New-York-LLC-barbarabbertramgskcom.pdf,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Sputtering
Effect-of-spray-volume-on-the-properties-of-Cu2ZnSnS4-absorber-thin-film-fabricated-through-nebulizer-assisted-spray-pyrolysis-technique_2019_Institute-of-Physics-Publishing-helencravenioporg.pdf,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Sputtering
Effect-of-sulfur-and-copper-amounts-in-solgel-precursor-solution-on-the-growth-crystal-properties-and-optical-properties-of-Cu2ZnSnS-4-films_2013_.pdf,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Sputtering
Effect-of-sulfur-quantity-in-posttreatment-on-physicals-and-electrical-properties-of-electrodeposited-Kesterite-Cu2ZnSnS4-thin-films_2018_Springer-New-York-LLC-barbarabbertramgskcom.pdf,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Sputtering
Effect-of-sulfurization-temperature-on-the-property-of-Cu2ZnSnS4-thin-film-by-ecofriendly-nanoparticle-ink-method_2017_Springer-Verlag-servicespringerde.pdf,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Sputtering
Effect-of-sulfurization-time-on-properties-of-Cu2ZnSnS4-thin-films-obtained-by-solgel-deposited-precursors_2016_Springer-New-York-LLC-barbarabbertramgskcom.pdf,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Sputtering
Effect-of-the-annealing-and-the-spraying-time-on-the-properties-of-CZTS-thin-films-prepared-by-the-Spray-sandwich-technique_2017_Springer-Verlag-servicespringerde.pdf,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Sputtering
Effect-of-the-intermediate-sulfide-layer-on-the-Cu2ZnSnS4based-solar-cells_2017_Springer-New-York-LLC-barbarabbertramgskcom.pdf,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Sputtering
Effect-of-thickness-and-sulfurfree-annealing-atmosphere-on-the-structural-optical-and-electrical-properties-of-Cu2ZnSnS4thin-films-prepared-by-dipcoating-technique_2017_Springer-New-York-LLC-barbarabbertramgskco.pdf,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Sputtering
